plant_name,start_datetime,end_datetime,yield_kwh
양양풍력,2024-07-14 22:00:00,2024-07-14 23:00:00,909.9229492187496
양양풍력,2024-07-14 23:00:00,2024-07-15 00:00:00,0.0
양양풍력,2024-07-15 00:00:00,2024-07-15 01:00:00,0.0
양양풍력,2024-07-15 01:00:00,2024-07-15 02:00:00,0.0
양양풍력,2024-07-15 02:00:00,2024-07-15 03:00:00,0.0
양양풍력,2024-07-15 03:00:00,2024-07-15 04:00:00,3287.6435546875
양양풍력,2024-07-15 04:00:00,2024-07-15 05:00:00,8441.500747070313
양양풍력,2024-07-15 05:00:00,2024-07-15 06:00:00,7629.136577148438
양양풍력,2024-07-15 06:00:00,2024-07-15 07:00:00,4676.847319335938
양양풍력,2024-07-15 07:00:00,2024-07-15 08:00:00,5745.1378515625
양양풍력,2024-07-15 08:00:00,2024-07-15 09:00:00,704.8023828125001
양양풍력,2024-07-15 09:00:00,2024-07-15 10:00:00,3612.0049609375
양양풍력,2024-07-15 10:00:00,2024-07-15 11:00:00,3929.495244140625
양양풍력,2024-07-15 11:00:00,2024-07-15 12:00:00,8044.571689453125
양양풍력,2024-07-15 12:00:00,2024-07-15 13:00:00,4063.940771484375
양양풍력,2024-07-15 13:00:00,2024-07-15 14:00:00,2414.1318505859376
양양풍력,2024-07-15 14:00:00,2024-07-15 15:00:00,2606.3645068359374
양양풍력,2024-07-15 15:00:00,2024-07-15 16:00:00,3382.5929833984374
양양풍력,2024-07-15 16:00:00,2024-07-15 17:00:00,3835.7290673828124
양양풍력,2024-07-15 17:00:00,2024-07-15 18:00:00,6249.17658203125
양양풍력,2024-07-15 18:00:00,2024-07-15 19:00:00,2199.1922412109375
양양풍력,2024-07-15 19:00:00,2024-07-15 20:00:00,0.0
양양풍력,2024-07-15 20:00:00,2024-07-15 21:00:00,0.0
양양풍력,2024-07-15 21:00:00,2024-07-15 22:00:00,0.0
양양풍력,2024-07-15 22:00:00,2024-07-15 23:00:00,0.0
양양풍력,2024-07-15 23:00:00,2024-07-16 00:00:00,0.0
양양풍력,2024-07-16 00:00:00,2024-07-16 01:00:00,0.0
양양풍력,2024-07-16 01:00:00,2024-07-16 02:00:00,0.0
양양풍력,2024-07-16 02:00:00,2024-07-16 03:00:00,0.0
양양풍력,2024-07-16 03:00:00,2024-07-16 04:00:00,0.0
양양풍력,2024-07-16 04:00:00,2024-07-16 05:00:00,0.0
양양풍력,2024-07-16 05:00:00,2024-07-16 06:00:00,0.0
양양풍력,2024-07-16 06:00:00,2024-07-16 07:00:00,0.0
양양풍력,2024-07-16 07:00:00,2024-07-16 08:00:00,0.0
양양풍력,2024-07-16 08:00:00,2024-07-16 09:00:00,0.0
양양풍력,2024-07-16 09:00:00,2024-07-16 10:00:00,0.0
양양풍력,2024-07-16 10:00:00,2024-07-16 11:00:00,0.0
양양풍력,2024-07-16 11:00:00,2024-07-16 12:00:00,2623.0826806640625
양양풍력,2024-07-16 12:00:00,2024-07-16 13:00:00,2087.0998095703126
양양풍력,2024-07-16 13:00:00,2024-07-16 14:00:00,617.3564013671875
양양풍력,2024-07-16 14:00:00,2024-07-16 15:00:00,857.2202001953125
양양풍력,2024-07-16 15:00:00,2024-07-16 16:00:00,2309.464921875
양양풍력,2024-07-16 16:00:00,2024-07-16 17:00:00,1763.618916015625
양양풍력,2024-07-16 17:00:00,2024-07-16 18:00:00,465.9879541015625
양양풍력,2024-07-16 18:00:00,2024-07-16 19:00:00,0.0
양양풍력,2024-07-16 19:00:00,2024-07-16 20:00:00,12.406367187499995
양양풍력,2024-07-16 20:00:00,2024-07-16 21:00:00,1257.201943359375
양양풍력,2024-07-16 21:00:00,2024-07-16 22:00:00,3540.9758349609374
양양풍력,2024-07-16 22:00:00,2024-07-16 23:00:00,9551.552719726562
양양풍력,2024-07-16 23:00:00,2024-07-17 00:00:00,11857.073452148437
양양풍력,2024-07-17 00:00:00,2024-07-17 01:00:00,8171.20720703125
양양풍력,2024-07-17 01:00:00,2024-07-17 02:00:00,6518.39373046875
양양풍력,2024-07-17 02:00:00,2024-07-17 03:00:00,5555.7671484375
양양풍력,2024-07-17 03:00:00,2024-07-17 04:00:00,5586.465678710938
양양풍력,2024-07-17 04:00:00,2024-07-17 05:00:00,8199.753159179687
양양풍력,2024-07-17 05:00:00,2024-07-17 06:00:00,4975.348857421875
양양풍력,2024-07-17 06:00:00,2024-07-17 07:00:00,6556.462734375
양양풍력,2024-07-17 07:00:00,2024-07-17 08:00:00,6206.673984375
양양풍력,2024-07-17 08:00:00,2024-07-17 09:00:00,984.3354052734375
양양풍력,2024-07-17 09:00:00,2024-07-17 10:00:00,701.308046875
양양풍력,2024-07-17 10:00:00,2024-07-17 11:00:00,0.0
양양풍력,2024-07-17 11:00:00,2024-07-17 12:00:00,1929.15271484375
양양풍력,2024-07-17 12:00:00,2024-07-17 13:00:00,198.700283203125
양양풍력,2024-07-17 13:00:00,2024-07-17 14:00:00,730.5517138671875
양양풍력,2024-07-17 14:00:00,2024-07-17 15:00:00,4278.511333007813
양양풍력,2024-07-17 15:00:00,2024-07-17 16:00:00,2464.872080078125
양양풍력,2024-07-17 16:00:00,2024-07-17 17:00:00,12173.170180664063
양양풍력,2024-07-17 17:00:00,2024-07-17 18:00:00,11354.545166015625
양양풍력,2024-07-17 18:00:00,2024-07-17 19:00:00,5984.443330078125
양양풍력,2024-07-17 19:00:00,2024-07-17 20:00:00,4866.656943359375
양양풍력,2024-07-17 20:00:00,2024-07-17 21:00:00,2973.7226171875
양양풍력,2024-07-17 21:00:00,2024-07-17 22:00:00,4087.347080078125
양양풍력,2024-07-17 22:00:00,2024-07-17 23:00:00,16036.1088671875
양양풍력,2024-07-17 23:00:00,2024-07-18 00:00:00,8529.23861328125
양양풍력,2024-07-18 00:00:00,2024-07-18 01:00:00,8963.241904296876
양양풍력,2024-07-18 01:00:00,2024-07-18 02:00:00,6284.991206054688
양양풍력,2024-07-18 02:00:00,2024-07-18 03:00:00,9230.9371484375
양양풍력,2024-07-18 03:00:00,2024-07-18 04:00:00,12454.245571289062
양양풍력,2024-07-18 04:00:00,2024-07-18 05:00:00,13808.902211914063
양양풍력,2024-07-18 05:00:00,2024-07-18 06:00:00,16461.75110839844
양양풍력,2024-07-18 06:00:00,2024-07-18 07:00:00,11606.9331640625
양양풍력,2024-07-18 07:00:00,2024-07-18 08:00:00,17148.639599609374
양양풍력,2024-07-18 08:00:00,2024-07-18 09:00:00,22260.433979492187
양양풍력,2024-07-18 09:00:00,2024-07-18 10:00:00,22067.03330078125
양양풍력,2024-07-18 10:00:00,2024-07-18 11:00:00,20672.0416796875
양양풍력,2024-07-18 11:00:00,2024-07-18 12:00:00,23883.096982421877
양양풍력,2024-07-18 12:00:00,2024-07-18 13:00:00,9417.985991210939
양양풍력,2024-07-18 13:00:00,2024-07-18 14:00:00,12997.469643554687
양양풍력,2024-07-18 14:00:00,2024-07-18 15:00:00,28905.965522460938
양양풍력,2024-07-18 15:00:00,2024-07-18 16:00:00,39421.80759277344
양양풍력,2024-07-18 16:00:00,2024-07-18 17:00:00,39011.23626953125
양양풍력,2024-07-18 17:00:00,2024-07-18 18:00:00,35202.31895019532
양양풍력,2024-07-18 18:00:00,2024-07-18 19:00:00,26466.683002929687
양양풍력,2024-07-18 19:00:00,2024-07-18 20:00:00,20172.14858886719
양양풍력,2024-07-18 20:00:00,2024-07-18 21:00:00,33178.74325195313
양양풍력,2024-07-18 21:00:00,2024-07-18 22:00:00,31444.887514648435
양양풍력,2024-07-18 22:00:00,2024-07-18 23:00:00,18485.809482421875
양양풍력,2024-07-18 23:00:00,2024-07-19 00:00:00,14219.734174804687
양양풍력,2024-07-19 00:00:00,2024-07-19 01:00:00,11086.414291992187
양양풍력,2024-07-19 01:00:00,2024-07-19 02:00:00,11961.542221679687
양양풍력,2024-07-19 02:00:00,2024-07-19 03:00:00,19845.608583984373
양양풍력,2024-07-19 03:00:00,2024-07-19 04:00:00,17680.25286621094
양양풍력,2024-07-19 04:00:00,2024-07-19 05:00:00,19748.773916015627
양양풍력,2024-07-19 05:00:00,2024-07-19 06:00:00,15804.189682617187
양양풍력,2024-07-19 06:00:00,2024-07-19 07:00:00,15344.194633789062
양양풍력,2024-07-19 07:00:00,2024-07-19 08:00:00,9114.885922851561
양양풍력,2024-07-19 08:00:00,2024-07-19 09:00:00,7661.819116210938
양양풍력,2024-07-19 09:00:00,2024-07-19 10:00:00,8516.664409179688
양양풍력,2024-07-19 10:00:00,2024-07-19 11:00:00,7993.261791992188
양양풍력,2024-07-19 11:00:00,2024-07-19 12:00:00,16502.4975390625
양양풍력,2024-07-19 12:00:00,2024-07-19 13:00:00,13645.96794921875
양양풍력,2024-07-19 13:00:00,2024-07-19 14:00:00,7426.8507080078125
양양풍력,2024-07-19 14:00:00,2024-07-19 15:00:00,7072.045561523438
양양풍력,2024-07-19 15:00:00,2024-07-19 16:00:00,8678.481020507814
양양풍력,2024-07-19 16:00:00,2024-07-19 17:00:00,12366.742958984374
양양풍력,2024-07-19 17:00:00,2024-07-19 18:00:00,8995.34798828125
양양풍력,2024-07-19 18:00:00,2024-07-19 19:00:00,10397.930927734375
양양풍력,2024-07-19 19:00:00,2024-07-19 20:00:00,15248.527080078125
양양풍력,2024-07-19 20:00:00,2024-07-19 21:00:00,22364.973896484375
양양풍력,2024-07-19 21:00:00,2024-07-19 22:00:00,33015.995336914064
양양풍력,2024-07-19 22:00:00,2024-07-19 23:00:00,30032.885356445313
양양풍력,2024-07-19 23:00:00,2024-07-20 00:00:00,25978.67384765625
양양풍력,2024-07-20 00:00:00,2024-07-20 01:00:00,29737.069467773435
양양풍력,2024-07-20 01:00:00,2024-07-20 02:00:00,26676.18787597656
양양풍력,2024-07-20 02:00:00,2024-07-20 03:00:00,15609.2705859375
양양풍력,2024-07-20 03:00:00,2024-07-20 04:00:00,9257.95673828125
양양풍력,2024-07-20 04:00:00,2024-07-20 05:00:00,1429.247705078125
양양풍력,2024-07-20 05:00:00,2024-07-20 06:00:00,4674.910375976562
양양풍력,2024-07-20 06:00:00,2024-07-20 07:00:00,4166.119003906249
양양풍력,2024-07-20 07:00:00,2024-07-20 08:00:00,1681.9162841796874
양양풍력,2024-07-20 08:00:00,2024-07-20 09:00:00,4701.285185546875
양양풍력,2024-07-20 09:00:00,2024-07-20 10:00:00,0.0
양양풍력,2024-07-20 10:00:00,2024-07-20 11:00:00,3832.9941064453124
양양풍력,2024-07-20 11:00:00,2024-07-20 12:00:00,19687.3749609375
양양풍력,2024-07-20 12:00:00,2024-07-20 13:00:00,13341.601547851562
양양풍력,2024-07-20 13:00:00,2024-07-20 14:00:00,3786.64203125
양양풍력,2024-07-20 14:00:00,2024-07-20 15:00:00,7671.039541015625
양양풍력,2024-07-20 15:00:00,2024-07-20 16:00:00,3111.6675390625
양양풍력,2024-07-20 16:00:00,2024-07-20 17:00:00,3183.9834033203124
양양풍력,2024-07-20 17:00:00,2024-07-20 18:00:00,2744.719609375
양양풍력,2024-07-20 18:00:00,2024-07-20 19:00:00,8522.59666015625
양양풍력,2024-07-20 19:00:00,2024-07-20 20:00:00,8941.88841796875
양양풍력,2024-07-20 20:00:00,2024-07-20 21:00:00,7562.762197265625
양양풍력,2024-07-20 21:00:00,2024-07-20 22:00:00,9138.731791992188
양양풍력,2024-07-20 22:00:00,2024-07-20 23:00:00,15057.350830078125
양양풍력,2024-07-20 23:00:00,2024-07-21 00:00:00,10988.431635742189
양양풍력,2024-07-21 00:00:00,2024-07-21 01:00:00,12844.23896484375
양양풍력,2024-07-21 01:00:00,2024-07-21 02:00:00,18124.242216796876
양양풍력,2024-07-21 02:00:00,2024-07-21 03:00:00,14362.202080078125
양양풍력,2024-07-21 03:00:00,2024-07-21 04:00:00,15245.154345703126
양양풍력,2024-07-21 04:00:00,2024-07-21 05:00:00,24544.136884765627
양양풍력,2024-07-21 05:00:00,2024-07-21 06:00:00,18127.835107421874
양양풍력,2024-07-21 06:00:00,2024-07-21 07:00:00,23528.520874023438
양양풍력,2024-07-21 07:00:00,2024-07-21 08:00:00,28916.33583984375
양양풍력,2024-07-21 08:00:00,2024-07-21 09:00:00,19133.447138671872
양양풍력,2024-07-21 09:00:00,2024-07-21 10:00:00,12070.245400390624
양양풍력,2024-07-21 10:00:00,2024-07-21 11:00:00,13359.356962890624
양양풍력,2024-07-21 11:00:00,2024-07-21 12:00:00,30675.692626953125
양양풍력,2024-07-21 12:00:00,2024-07-21 13:00:00,30444.388862304688
양양풍력,2024-07-21 13:00:00,2024-07-21 14:00:00,19917.252158203126
양양풍력,2024-07-21 14:00:00,2024-07-21 15:00:00,12943.788139648437
양양풍력,2024-07-21 15:00:00,2024-07-21 16:00:00,8639.056176757813
양양풍력,2024-07-21 16:00:00,2024-07-21 17:00:00,9998.003500976563
양양풍력,2024-07-21 17:00:00,2024-07-21 18:00:00,18365.91208496094
양양풍력,2024-07-21 18:00:00,2024-07-21 19:00:00,29958.609272460937
양양풍력,2024-07-21 19:00:00,2024-07-21 20:00:00,9378.322875976562
양양풍력,2024-07-21 20:00:00,2024-07-21 21:00:00,6234.675791015625
양양풍력,2024-07-21 21:00:00,2024-07-21 22:00:00,7544.547407226562
양양풍력,2024-07-21 22:00:00,2024-07-21 23:00:00,6846.55919921875
양양풍력,2024-07-21 23:00:00,2024-07-22 00:00:00,1780.45826171875
양양풍력,2024-07-22 00:00:00,2024-07-22 01:00:00,2571.9175537109377
양양풍력,2024-07-22 01:00:00,2024-07-22 02:00:00,311.77859863281253
양양풍력,2024-07-22 02:00:00,2024-07-22 03:00:00,4059.74392578125
양양풍력,2024-07-22 03:00:00,2024-07-22 04:00:00,1634.6321826171875
양양풍력,2024-07-22 04:00:00,2024-07-22 05:00:00,7274.573764648438
양양풍력,2024-07-22 05:00:00,2024-07-22 06:00:00,8687.998593749999
양양풍력,2024-07-22 06:00:00,2024-07-22 07:00:00,7366.39802734375
양양풍력,2024-07-22 07:00:00,2024-07-22 08:00:00,4021.03869140625
양양풍력,2024-07-22 08:00:00,2024-07-22 09:00:00,1413.2000244140625
양양풍력,2024-07-22 09:00:00,2024-07-22 10:00:00,0.0
양양풍력,2024-07-22 10:00:00,2024-07-22 11:00:00,1933.6646533203125
양양풍력,2024-07-22 11:00:00,2024-07-22 12:00:00,3019.4929052734374
양양풍력,2024-07-22 12:00:00,2024-07-22 13:00:00,7105.3721875
양양풍력,2024-07-22 13:00:00,2024-07-22 14:00:00,9416.656440429688
양양풍력,2024-07-22 14:00:00,2024-07-22 15:00:00,11311.812700195313
양양풍력,2024-07-22 15:00:00,2024-07-22 16:00:00,4610.084189453125
양양풍력,2024-07-22 16:00:00,2024-07-22 17:00:00,6153.93337890625
양양풍력,2024-07-22 17:00:00,2024-07-22 18:00:00,8957.012636718751
양양풍력,2024-07-22 18:00:00,2024-07-22 19:00:00,9476.648842773437
양양풍력,2024-07-22 19:00:00,2024-07-22 20:00:00,12318.364384765624
양양풍력,2024-07-22 20:00:00,2024-07-22 21:00:00,8557.395229492187
양양풍력,2024-07-22 21:00:00,2024-07-22 22:00:00,8887.91708984375
양양풍력,2024-07-22 22:00:00,2024-07-22 23:00:00,6456.934423828125
양양풍력,2024-07-22 23:00:00,2024-07-23 00:00:00,18188.71759765625
양양풍력,2024-07-23 00:00:00,2024-07-23 01:00:00,19212.62228515625
양양풍력,2024-07-23 01:00:00,2024-07-23 02:00:00,20297.058623046876
양양풍력,2024-07-23 02:00:00,2024-07-23 03:00:00,18124.043662109376
양양풍력,2024-07-23 03:00:00,2024-07-23 04:00:00,14632.714135742188
양양풍력,2024-07-23 04:00:00,2024-07-23 05:00:00,14095.482524414063
양양풍력,2024-07-23 05:00:00,2024-07-23 06:00:00,11003.802807617187
양양풍력,2024-07-23 06:00:00,2024-07-23 07:00:00,9870.878837890625
양양풍력,2024-07-23 07:00:00,2024-07-23 08:00:00,12161.872358398437
양양풍력,2024-07-23 08:00:00,2024-07-23 09:00:00,21066.657353515624
양양풍력,2024-07-23 09:00:00,2024-07-23 10:00:00,18404.721884765626
양양풍력,2024-07-23 10:00:00,2024-07-23 11:00:00,15582.29923828125
양양풍력,2024-07-23 11:00:00,2024-07-23 12:00:00,17586.2063671875
양양풍력,2024-07-23 12:00:00,2024-07-23 13:00:00,18982.190200195313
양양풍력,2024-07-23 13:00:00,2024-07-23 14:00:00,11880.314248046874
양양풍력,2024-07-23 14:00:00,2024-07-23 15:00:00,9650.982133789063
양양풍력,2024-07-23 15:00:00,2024-07-23 16:00:00,9785.449697265625
양양풍력,2024-07-23 16:00:00,2024-07-23 17:00:00,9771.2755859375
양양풍력,2024-07-23 17:00:00,2024-07-23 18:00:00,11030.029843749999
양양풍력,2024-07-23 18:00:00,2024-07-23 19:00:00,11603.756313476562
양양풍력,2024-07-23 19:00:00,2024-07-23 20:00:00,8801.54994140625
양양풍력,2024-07-23 20:00:00,2024-07-23 21:00:00,8411.641962890624
양양풍력,2024-07-23 21:00:00,2024-07-23 22:00:00,10094.608984375
양양풍력,2024-07-23 22:00:00,2024-07-23 23:00:00,9786.481372070313
양양풍력,2024-07-23 23:00:00,2024-07-24 00:00:00,14040.125693359376
양양풍력,2024-07-24 00:00:00,2024-07-24 01:00:00,12411.38384765625
양양풍력,2024-07-24 01:00:00,2024-07-24 02:00:00,9771.241943359375
양양풍력,2024-07-24 02:00:00,2024-07-24 03:00:00,10798.228442382813
양양풍력,2024-07-24 03:00:00,2024-07-24 04:00:00,11549.715444335938
양양풍력,2024-07-24 04:00:00,2024-07-24 05:00:00,9270.128208007813
양양풍력,2024-07-24 05:00:00,2024-07-24 06:00:00,9820.484409179688
양양풍력,2024-07-24 06:00:00,2024-07-24 07:00:00,9056.815307617188
양양풍력,2024-07-24 07:00:00,2024-07-24 08:00:00,10308.611958007812
양양풍력,2024-07-24 08:00:00,2024-07-24 09:00:00,12188.375698242187
양양풍력,2024-07-24 09:00:00,2024-07-24 10:00:00,10144.057211914063
양양풍력,2024-07-24 10:00:00,2024-07-24 11:00:00,9100.730737304688
양양풍력,2024-07-24 11:00:00,2024-07-24 12:00:00,5159.103081054687
양양풍력,2024-07-24 12:00:00,2024-07-24 13:00:00,5645.925336914062
양양풍력,2024-07-24 13:00:00,2024-07-24 14:00:00,6922.396708984375
양양풍력,2024-07-24 14:00:00,2024-07-24 15:00:00,6906.375454101562
양양풍력,2024-07-24 15:00:00,2024-07-24 16:00:00,6027.985971679687
양양풍력,2024-07-24 16:00:00,2024-07-24 17:00:00,6154.014956054688
양양풍력,2024-07-24 17:00:00,2024-07-24 18:00:00,5536.895092773438
양양풍력,2024-07-24 18:00:00,2024-07-24 19:00:00,7664.163212890625
양양풍력,2024-07-24 19:00:00,2024-07-24 20:00:00,6965.602592773437
양양풍력,2024-07-24 20:00:00,2024-07-24 21:00:00,7927.558540039063
양양풍력,2024-07-24 21:00:00,2024-07-24 22:00:00,9931.40482421875
양양풍력,2024-07-24 22:00:00,2024-07-24 23:00:00,2287.0671826171874
양양풍력,2024-07-24 23:00:00,2024-07-25 00:00:00,6469.475043945313
양양풍력,2024-07-25 00:00:00,2024-07-25 01:00:00,12539.96302734375
양양풍력,2024-07-25 01:00:00,2024-07-25 02:00:00,13030.32908203125
양양풍력,2024-07-25 02:00:00,2024-07-25 03:00:00,12627.832436523437
양양풍력,2024-07-25 03:00:00,2024-07-25 04:00:00,8378.930390624999
양양풍력,2024-07-25 04:00:00,2024-07-25 05:00:00,3979.2051318359377
양양풍력,2024-07-25 05:00:00,2024-07-25 06:00:00,2236.981669921875
양양풍력,2024-07-25 06:00:00,2024-07-25 07:00:00,1407.122705078125
양양풍력,2024-07-25 07:00:00,2024-07-25 08:00:00,433.91208984375
양양풍력,2024-07-25 08:00:00,2024-07-25 09:00:00,1486.9339208984375
양양풍력,2024-07-25 09:00:00,2024-07-25 10:00:00,1411.3646875
양양풍력,2024-07-25 10:00:00,2024-07-25 11:00:00,552.173291015625
양양풍력,2024-07-25 11:00:00,2024-07-25 12:00:00,688.620986328125
양양풍력,2024-07-25 12:00:00,2024-07-25 13:00:00,3038.681328125
양양풍력,2024-07-25 13:00:00,2024-07-25 14:00:00,5078.807934570313
양양풍력,2024-07-25 14:00:00,2024-07-25 15:00:00,4043.8951513671873
양양풍력,2024-07-25 15:00:00,2024-07-25 16:00:00,3490.6397705078125
양양풍력,2024-07-25 16:00:00,2024-07-25 17:00:00,5487.338935546875
양양풍력,2024-07-25 17:00:00,2024-07-25 18:00:00,6304.802666015625
양양풍력,2024-07-25 18:00:00,2024-07-25 19:00:00,1945.2622705078124
양양풍력,2024-07-25 19:00:00,2024-07-25 20:00:00,1568.341572265625
양양풍력,2024-07-25 20:00:00,2024-07-25 21:00:00,646.0665673828125
양양풍력,2024-07-25 21:00:00,2024-07-25 22:00:00,1134.671865234375
양양풍력,2024-07-25 22:00:00,2024-07-25 23:00:00,131.11253417968737
양양풍력,2024-07-25 23:00:00,2024-07-26 00:00:00,0.0
양양풍력,2024-07-26 00:00:00,2024-07-26 01:00:00,4389.672758789062
양양풍력,2024-07-26 01:00:00,2024-07-26 02:00:00,2847.37791015625
양양풍력,2024-07-26 02:00:00,2024-07-26 03:00:00,0.0
양양풍력,2024-07-26 03:00:00,2024-07-26 04:00:00,0.0
양양풍력,2024-07-26 04:00:00,2024-07-26 05:00:00,0.0
양양풍력,2024-07-26 05:00:00,2024-07-26 06:00:00,9046.075659179687
양양풍력,2024-07-26 06:00:00,2024-07-26 07:00:00,10116.91728515625
양양풍력,2024-07-26 07:00:00,2024-07-26 08:00:00,4980.5235205078125
양양풍력,2024-07-26 08:00:00,2024-07-26 09:00:00,1211.69376953125
양양풍력,2024-07-26 09:00:00,2024-07-26 10:00:00,5771.423149414062
양양풍력,2024-07-26 10:00:00,2024-07-26 11:00:00,5195.62970703125
양양풍력,2024-07-26 11:00:00,2024-07-26 12:00:00,6222.121430664062
양양풍력,2024-07-26 12:00:00,2024-07-26 13:00:00,10754.390502929688
양양풍력,2024-07-26 13:00:00,2024-07-26 14:00:00,8240.244672851562
양양풍력,2024-07-26 14:00:00,2024-07-26 15:00:00,14233.782177734374
양양풍력,2024-07-26 15:00:00,2024-07-26 16:00:00,18804.101059570316
양양풍력,2024-07-26 16:00:00,2024-07-26 17:00:00,21234.29076171875
양양풍력,2024-07-26 17:00:00,2024-07-26 18:00:00,24618.232651367187
양양풍력,2024-07-26 18:00:00,2024-07-26 19:00:00,16101.360229492188
양양풍력,2024-07-26 19:00:00,2024-07-26 20:00:00,10416.9722265625
양양풍력,2024-07-26 20:00:00,2024-07-26 21:00:00,12260.301459960938
양양풍력,2024-07-26 21:00:00,2024-07-26 22:00:00,13004.928984375
양양풍력,2024-07-26 22:00:00,2024-07-26 23:00:00,11277.397958984375
양양풍력,2024-07-26 23:00:00,2024-07-27 00:00:00,8840.52083984375
양양풍력,2024-07-27 00:00:00,2024-07-27 01:00:00,1525.563203125
양양풍력,2024-07-27 01:00:00,2024-07-27 02:00:00,0.0
양양풍력,2024-07-27 02:00:00,2024-07-27 03:00:00,3126.181884765625
양양풍력,2024-07-27 03:00:00,2024-07-27 04:00:00,2618.08615234375
양양풍력,2024-07-27 04:00:00,2024-07-27 05:00:00,3063.3883349609373
양양풍력,2024-07-27 05:00:00,2024-07-27 06:00:00,13100.305307617187
양양풍력,2024-07-27 06:00:00,2024-07-27 07:00:00,7519.673837890625
양양풍력,2024-07-27 07:00:00,2024-07-27 08:00:00,7363.997319335937
양양풍력,2024-07-27 08:00:00,2024-07-27 09:00:00,4613.997495117188
양양풍력,2024-07-27 09:00:00,2024-07-27 10:00:00,2616.2498291015627
양양풍력,2024-07-27 10:00:00,2024-07-27 11:00:00,3908.9143701171874
양양풍력,2024-07-27 11:00:00,2024-07-27 12:00:00,5046.9644775390625
양양풍력,2024-07-27 12:00:00,2024-07-27 13:00:00,4263.418178710937
양양풍력,2024-07-27 13:00:00,2024-07-27 14:00:00,8720.366918945312
양양풍력,2024-07-27 14:00:00,2024-07-27 15:00:00,9302.151186523437
양양풍력,2024-07-27 15:00:00,2024-07-27 16:00:00,5205.1238671875
양양풍력,2024-07-27 16:00:00,2024-07-27 17:00:00,7228.201572265625
양양풍력,2024-07-27 17:00:00,2024-07-27 18:00:00,11603.161025390626
양양풍력,2024-07-27 18:00:00,2024-07-27 19:00:00,9494.528315429689
양양풍력,2024-07-27 19:00:00,2024-07-27 20:00:00,12182.203071289063
양양풍력,2024-07-27 20:00:00,2024-07-27 21:00:00,12335.736904296875
양양풍력,2024-07-27 21:00:00,2024-07-27 22:00:00,12092.992290039063
양양풍력,2024-07-27 22:00:00,2024-07-27 23:00:00,14348.130219726563
양양풍력,2024-07-27 23:00:00,2024-07-28 00:00:00,12274.536284179687
양양풍력,2024-07-28 00:00:00,2024-07-28 01:00:00,10974.502158203126
양양풍력,2024-07-28 01:00:00,2024-07-28 02:00:00,11810.501811523438
양양풍력,2024-07-28 02:00:00,2024-07-28 03:00:00,10594.749038085938
양양풍력,2024-07-28 03:00:00,2024-07-28 04:00:00,9702.014042968749
양양풍력,2024-07-28 04:00:00,2024-07-28 05:00:00,8797.025185546874
양양풍력,2024-07-28 05:00:00,2024-07-28 06:00:00,7140.932504882812
양양풍력,2024-07-28 06:00:00,2024-07-28 07:00:00,7422.6596484375
양양풍력,2024-07-28 07:00:00,2024-07-28 08:00:00,7666.2493896484375
양양풍력,2024-07-28 08:00:00,2024-07-28 09:00:00,13924.006875
양양풍력,2024-07-28 09:00:00,2024-07-28 10:00:00,13145.722861328126
양양풍력,2024-07-28 10:00:00,2024-07-28 11:00:00,9308.561728515626
양양풍력,2024-07-28 11:00:00,2024-07-28 12:00:00,10726.2837109375
양양풍력,2024-07-28 12:00:00,2024-07-28 13:00:00,13446.377138671876
양양풍력,2024-07-28 13:00:00,2024-07-28 14:00:00,12721.111713867187
양양풍력,2024-07-28 14:00:00,2024-07-28 15:00:00,15365.375083007813
양양풍력,2024-07-28 15:00:00,2024-07-28 16:00:00,14445.990576171875
양양풍력,2024-07-28 16:00:00,2024-07-28 17:00:00,11613.177211914062
양양풍력,2024-07-28 17:00:00,2024-07-28 18:00:00,7497.881181640625
양양풍력,2024-07-28 18:00:00,2024-07-28 19:00:00,8286.432890625001
양양풍력,2024-07-28 19:00:00,2024-07-28 20:00:00,5516.147060546875
양양풍력,2024-07-28 20:00:00,2024-07-28 21:00:00,9418.425815429688
양양풍력,2024-07-28 21:00:00,2024-07-28 22:00:00,8940.11142578125
양양풍력,2024-07-28 22:00:00,2024-07-28 23:00:00,9523.43263671875
양양풍력,2024-07-28 23:00:00,2024-07-29 00:00:00,4354.836865234375
양양풍력,2024-07-29 00:00:00,2024-07-29 01:00:00,5128.204926757813
양양풍력,2024-07-29 01:00:00,2024-07-29 02:00:00,2265.2483837890627
양양풍력,2024-07-29 02:00:00,2024-07-29 03:00:00,3528.858828125
양양풍력,2024-07-29 03:00:00,2024-07-29 04:00:00,1352.845048828125
양양풍력,2024-07-29 04:00:00,2024-07-29 05:00:00,4376.873876953125
양양풍력,2024-07-29 05:00:00,2024-07-29 06:00:00,11990.957065429688
양양풍력,2024-07-29 06:00:00,2024-07-29 07:00:00,32183.46380859375
양양풍력,2024-07-29 07:00:00,2024-07-29 08:00:00,38463.934775390626
양양풍력,2024-07-29 08:00:00,2024-07-29 09:00:00,31764.51025390625
양양풍력,2024-07-29 09:00:00,2024-07-29 10:00:00,24666.2103515625
양양풍력,2024-07-29 10:00:00,2024-07-29 11:00:00,31250.398911132812
양양풍력,2024-07-29 11:00:00,2024-07-29 12:00:00,31494.11555175781
양양풍력,2024-07-29 12:00:00,2024-07-29 13:00:00,31582.573720703127
양양풍력,2024-07-29 13:00:00,2024-07-29 14:00:00,26978.628486328125
